,HAZMAT,IS_WEEKEND,Vessel_size_category,VTT,AVERAGE_BERTH_TIME,Total_Arrival_in_Window,Terminals_in_Port,UNIQUE_VESSELS_RATIO,ARRIVALS_RATIO,Predicted,Error,Absolute Error,Actual
598,1,1,2,35.233333333333334,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,117.22190623506889,-15.255239568402203,15.255239568402203,101.96666666666668
672,0,0,2,31.866666666666667,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,113.02450539276828,-63.12450539276828,63.12450539276828,49.9
900,0,0,2,16.316666666666666,25.13589743589744,39,2,0.9090909090909092,0.9230769230769232,153.33947812256918,-5.056144789235844,5.056144789235844,148.28333333333333
338,0,0,2,33.75,29.420617283950616,2088,1,1.0,1.0,135.94158455935096,12.091748773982374,12.091748773982374,148.03333333333333
51,0,0,0,28.25,29.420617283950616,2088,1,1.0,1.0,93.40886410460962,-59.60886410460962,59.60886410460962,33.8
790,0,0,0,12.916666666666666,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,115.11076872690178,124.50589793976489,124.50589793976489,239.61666666666667
891,0,0,0,17.333333333333332,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,71.34449135640317,-8.79449135640317,8.79449135640317,62.55
819,0,0,2,25.166666666666668,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,173.53940253337072,49.46059746662928,49.46059746662928,223.0
264,0,0,2,34.766666666666666,29.420617283950616,2088,1,1.0,1.0,33.75568631960701,-7.189019652940345,7.189019652940345,26.566666666666663
518,0,1,0,47.583333333333336,60.25136612021858,640,2,0.6190476190476191,0.8032786885245902,40.43885974483032,22.377806921836353,22.377806921836353,62.81666666666667
660,1,0,2,98.6,123.32713963963964,2937,4,0.4193548387096774,0.6216216216216216,212.0212256004463,62.81210773288703,62.81210773288703,274.8333333333333
580,0,0,0,107.16666666666669,117.2535460992908,1325,1,1.0,1.0,90.53915739911714,-10.889157399117138,10.889157399117138,79.65
424,0,1,0,11.5,24.482582582582584,4850,3,0.1111111111111111,0.036036036036036,618.8475745355278,14.65242546447223,14.65242546447223,633.5
18,0,0,0,28.633333333333333,29.420617283950616,2088,1,1.0,1.0,102.41191191401538,-7.595245247348714,7.595245247348714,94.81666666666666
693,1,1,2,44.75,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,179.47883458774007,39.53783207892661,39.53783207892661,219.01666666666668
549,0,0,2,191.7,123.32713963963964,2937,4,0.3870967741935484,0.2364864864864864,197.4661402191223,-26.382806885788966,26.382806885788966,171.08333333333334
398,0,0,0,124.06666666666666,117.2535460992908,1325,1,1.0,1.0,156.84253928533155,-37.225872618664894,37.225872618664894,119.61666666666666
367,1,0,2,99.58333333333331,123.32713963963964,2937,4,0.4193548387096774,0.6216216216216216,142.1227589993662,-5.272758999366204,5.272758999366204,136.85
83,0,1,0,18.08333333333333,29.420617283950616,2088,1,1.0,1.0,15.742612408550112,-2.1926124085501115,2.1926124085501115,13.55
61,0,0,0,28.25,29.420617283950616,2088,1,1.0,1.0,93.40886410460962,59.35780256205706,59.35780256205706,152.76666666666668
688,1,0,2,25.6,29.420617283950616,2088,1,1.0,1.0,67.1436383881499,-5.043638388149894,5.043638388149894,62.1
272,0,0,2,43.0,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,85.82806590859208,36.088600758074605,36.088600758074605,121.91666666666669
285,0,1,2,76.16666666666667,123.32713963963964,2937,4,0.4193548387096774,0.6216216216216216,71.42759901304937,-0.360932346382711,0.360932346382711,71.06666666666666
360,0,1,2,25.83333333333333,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,136.0257266072148,-16.74239327388149,16.74239327388149,119.28333333333332
354,1,0,2,31.83333333333333,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,132.93587544538545,-8.335875445385454,8.335875445385454,124.6
843,0,1,2,29.0,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,70.50728962333936,7.859377043327299,7.859377043327299,78.36666666666666
278,1,0,2,52.583333333333336,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,145.1157053636325,2.8342946363675026,2.8342946363675026,147.95
12,0,0,0,28.633333333333333,29.420617283950616,2088,1,1.0,1.0,102.41191191401538,-30.47857858068204,30.47857858068204,71.93333333333334
182,0,0,2,24.33333333333333,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,103.01388430403125,-38.31388430403125,38.31388430403125,64.7
368,1,0,2,99.58333333333331,123.32713963963964,2937,4,0.4193548387096774,0.6216216216216216,142.1227589993662,-5.106092332699518,5.106092332699518,137.01666666666668
456,0,0,2,113.01666666666668,60.25136612021858,640,2,0.6190476190476191,0.8032786885245902,222.57914048616507,-16.879140486165085,16.879140486165085,205.7
595,1,1,2,35.233333333333334,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,117.22190623506889,-54.58857290173555,54.58857290173555,62.63333333333333
223,0,0,0,31.23333333333333,29.420617283950616,2088,1,1.0,1.0,27.50405083756999,-5.354050837569993,5.354050837569993,22.15
799,0,0,2,24.0,24.482582582582584,4850,3,0.2777777777777778,0.2297297297297297,145.07114081933932,-60.18780748600598,60.18780748600598,84.88333333333334
677,1,1,2,30.2,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,116.90808541086058,-10.441418744193896,10.441418744193896,106.46666666666668
467,1,0,2,98.75,123.32713963963964,2937,4,0.4193548387096774,0.6216216216216216,131.7155363859347,-15.648869719268049,15.648869719268049,116.06666666666666
479,1,0,2,123.0,123.32713963963964,2937,4,0.3870967741935484,0.2364864864864864,101.47863242086143,23.454700912471907,23.454700912471907,124.93333333333334
858,0,0,2,20.08333333333333,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,145.27008186318076,13.279918136819248,13.279918136819248,158.55
589,1,1,2,35.233333333333334,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,117.22190623506889,7.344760431597777,7.344760431597777,124.56666666666666
176,1,0,2,59.66666666666666,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,164.33211816548655,-23.232118165486554,23.232118165486554,141.1
644,1,1,2,38.13333333333333,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,70.79970932393536,1.2502906760646368,1.2502906760646368,72.05
740,0,0,2,42.48333333333333,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,159.2183369683652,5.914996364968118,5.914996364968118,165.13333333333333
920,0,0,2,27.0,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,389.0843187469004,-137.20098541356708,137.20098541356708,251.88333333333333
493,0,0,2,114.41666666666669,123.32713963963964,2937,4,0.4193548387096774,0.6216216216216216,110.95459233041899,24.54540766958101,24.54540766958101,135.5
483,0,0,2,30.9,29.420617283950616,2088,1,1.0,1.0,50.588507039058854,-1.5051737057255181,1.5051737057255181,49.083333333333336
163,0,0,2,22.75,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,45.93472003129213,-9.568053364625463,9.568053364625463,36.36666666666667
248,0,0,2,26.3,20.633333333333336,6,1,1.0,1.0,105.08095387991322,24.169046120086776,24.169046120086776,129.25
961,0,0,2,41.75,36.58333333333333,108,1,1.0,1.0,20.604112328142506,-7.604112328142506,7.604112328142506,13.0
857,0,0,2,20.08333333333333,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,145.27008186318076,29.129918136819242,29.129918136819242,174.4
749,1,0,2,16.166666666666668,17.120833333333334,8,1,1.0,1.0,65.45707810229196,5.87625523104137,5.87625523104137,71.33333333333333
375,0,0,0,203.0833333333333,123.32713963963964,2937,4,0.3870967741935484,0.2364864864864864,169.90723012182679,-40.25723012182678,40.25723012182678,129.65
412,1,1,2,86.08333333333333,123.32713963963964,2937,4,0.4193548387096774,0.6216216216216216,71.78999244933011,-4.723325782663451,4.723325782663451,67.06666666666666
74,0,0,0,28.25,29.420617283950616,2088,1,1.0,1.0,93.40886410460962,-61.325530771276284,61.325530771276284,32.083333333333336
113,0,0,0,46.11666666666667,60.25136612021858,640,2,0.6190476190476191,0.8032786885245902,30.51157277489939,-1.161572774899387,1.161572774899387,29.35
903,0,0,2,23.666666666666668,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,41.10656194948573,-11.339895282819064,11.339895282819064,29.766666666666666
541,0,1,2,43.8,48.410833333333336,174,2,0.8571428571428571,0.875,129.9085575007024,7.408109165964277,7.408109165964277,137.31666666666666
390,0,0,0,124.06666666666666,117.2535460992908,1325,1,1.0,1.0,156.84253928533155,5.27412738133512,5.27412738133512,162.11666666666667
104,0,0,0,43.833333333333336,60.25136612021858,640,2,0.6190476190476191,0.8032786885245902,101.27162876465317,1.6950379020135102,1.6950379020135102,102.96666666666668
114,0,0,0,46.11666666666667,60.25136612021858,640,2,0.6190476190476191,0.8032786885245902,30.51157277489939,-1.061572774899389,1.061572774899389,29.45
417,0,0,2,120.43333333333334,48.410833333333336,174,2,0.8571428571428571,0.875,201.93049866818453,-24.49716533485119,24.49716533485119,177.43333333333334
618,0,0,2,85.58333333333333,98.04411764705884,49,1,1.0,1.0,64.68388307961081,-36.10054974627748,36.10054974627748,28.58333333333333
409,1,1,2,107.81666666666666,123.32713963963964,2937,4,0.4193548387096774,0.6216216216216216,62.82400199447335,-13.490668661140013,13.490668661140013,49.333333333333336
92,0,0,2,24.83333333333333,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,90.1348373467712,22.198495986562108,22.198495986562108,112.33333333333331
545,0,1,2,43.8,48.410833333333336,174,2,0.8571428571428571,0.875,129.9085575007024,-26.62522416736907,26.62522416736907,103.28333333333332
89,0,1,2,54.25,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,113.78490578416032,-9.701572450827001,9.701572450827001,104.08333333333331
336,0,1,2,48.91666666666666,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,89.27937314360518,-10.196039810271856,10.196039810271856,79.08333333333333
958,0,1,2,193.9333333333333,123.32713963963964,2937,4,0.3870967741935484,0.2364864864864864,172.91004798734903,-76.42671465401571,76.42671465401571,96.48333333333332
892,0,0,0,17.333333333333332,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,71.34449135640317,-2.6778246897364966,2.6778246897364966,68.66666666666667
904,0,0,2,23.666666666666668,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,41.10656194948573,-13.1232286161524,13.1232286161524,27.98333333333333
650,1,0,2,80.0,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,182.1446058368374,-11.87793917017072,11.87793917017072,170.26666666666668
796,0,0,2,24.75,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,118.11567163647985,-31.31567163647985,31.31567163647985,86.8
591,1,1,2,35.233333333333334,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,117.22190623506889,-12.455239568402206,12.455239568402206,104.76666666666668
94,0,0,2,24.83333333333333,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,90.1348373467712,-33.851504013437875,33.851504013437875,56.28333333333333
11,0,0,0,28.633333333333333,29.420617283950616,2088,1,1.0,1.0,102.41191191401538,-8.595245247348714,8.595245247348714,93.81666666666666
396,0,0,0,124.06666666666666,117.2535460992908,1325,1,1.0,1.0,156.84253928533155,-16.842539285331554,16.842539285331554,140.0
514,1,0,2,98.6,123.32713963963964,2937,4,0.4193548387096774,0.6216216216216216,212.0212256004463,-21.087892267112977,21.087892267112977,190.9333333333333
43,0,0,0,14.483333333333333,19.226530612244897,760,1,1.0,1.0,104.99693745874337,12.636395874589965,12.636395874589965,117.63333333333334
42,0,0,0,14.483333333333333,19.226530612244897,760,1,1.0,1.0,104.99693745874337,-15.59693745874337,15.59693745874337,89.4
329,0,0,0,95.18333333333334,117.2535460992908,1325,1,1.0,1.0,260.10212629823764,-10.302126298237624,10.302126298237624,249.8
167,0,0,0,62.1,41.09047619047619,3237,3,0.0681818181818181,0.0204081632653061,91.76653301621707,16.083466983782927,16.083466983782927,107.85
811,0,0,2,23.0,24.482582582582584,4850,3,0.2777777777777778,0.2297297297297297,199.17232108682012,-33.072321086820125,33.072321086820125,166.1
848,0,1,2,29.0,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,70.50728962333936,5.892710376660645,5.892710376660645,76.4
578,1,1,2,36.0,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,136.74694563558424,-10.180278968917577,10.180278968917577,126.56666666666666
732,0,0,2,24.916666666666668,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,124.20192715469553,-18.818593821362185,18.818593821362185,105.38333333333334
100,0,0,2,21.4,48.410833333333336,174,2,0.8571428571428571,0.875,141.1055744079784,-6.638907741311726,6.638907741311726,134.46666666666667
426,0,1,2,31.58333333333333,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,97.75455077936907,-6.721217446035752,6.721217446035752,91.03333333333332
178,0,0,2,24.33333333333333,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,103.01388430403125,-5.030550970697931,5.030550970697931,97.98333333333332
444,0,1,2,22.5,24.482582582582584,4850,3,0.2777777777777778,0.2297297297297297,148.59485564674657,49.27181101992011,49.27181101992011,197.86666666666667
416,0,0,2,120.43333333333334,48.410833333333336,174,2,0.8571428571428571,0.875,201.93049866818453,9.65283466514876,9.65283466514876,211.5833333333333
665,1,1,2,48.25,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,118.91213398953023,-18.19546732286355,18.19546732286355,100.71666666666668
854,0,0,2,20.08333333333333,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,145.27008186318076,-66.98674852984743,66.98674852984743,78.28333333333333
715,1,0,2,70.0,60.25136612021858,640,2,0.4285714285714285,0.1967213114754098,151.83415076255818,43.799182570775145,43.799182570775145,195.63333333333333
177,0,1,2,122.51666666666668,98.04411764705884,49,1,1.0,1.0,211.37949175101028,37.28717491565635,37.28717491565635,248.66666666666663
395,0,0,0,124.06666666666666,117.2535460992908,1325,1,1.0,1.0,156.84253928533155,5.02412738133512,5.02412738133512,161.86666666666667
786,0,0,0,22.516666666666666,24.482582582582584,4850,3,0.2777777777777778,0.2297297297297297,51.2403597158679,-8.773693049201235,8.773693049201235,42.46666666666667
947,0,0,2,15.5,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,84.0792595195264,-1.9625928528597427,1.9625928528597427,82.11666666666666
662,1,1,2,48.25,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,118.91213398953023,-18.19546732286355,18.19546732286355,100.71666666666668
383,0,0,2,84.78333333333333,123.32713963963964,2937,4,0.4193548387096774,0.6216216216216216,166.78883733500535,-16.488837335005343,16.488837335005343,150.3
257,0,0,0,26.166666666666668,29.420617283950616,2088,1,1.0,1.0,45.45897683926471,28.774356494068627,28.774356494068627,74.23333333333333
519,0,1,0,47.583333333333336,60.25136612021858,640,2,0.6190476190476191,0.8032786885245902,40.43885974483032,3.11114025516968,3.11114025516968,43.55
335,0,0,2,45.1,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,127.28350238192637,-2.5335023819263682,2.5335023819263682,124.75
594,1,1,2,35.233333333333334,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,117.22190623506889,-16.12190623506889,16.12190623506889,101.1
15,0,0,0,28.633333333333333,29.420617283950616,2088,1,1.0,1.0,102.41191191401538,-3.845245247348714,3.845245247348714,98.56666666666666
3,0,0,0,45.8,60.25136612021858,640,2,0.6190476190476191,0.8032786885245902,67.77860870460924,-40.22860870460924,40.22860870460924,27.55
712,0,0,2,42.266666666666666,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,129.80725538498584,36.07607794834749,36.07607794834749,165.88333333333333
256,0,0,0,26.166666666666668,29.420617283950616,2088,1,1.0,1.0,45.45897683926471,4.941023160735291,4.941023160735291,50.4
526,0,1,0,47.583333333333336,60.25136612021858,640,2,0.6190476190476191,0.8032786885245902,40.43885974483032,5.54447358850301,5.54447358850301,45.98333333333333
734,0,0,2,24.916666666666668,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,124.20192715469553,34.98140617863781,34.98140617863781,159.18333333333334
685,1,1,2,30.2,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,116.90808541086058,-9.008085410860573,9.008085410860573,107.9
945,0,0,2,15.5,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,84.0792595195264,18.954073813806914,18.954073813806914,103.03333333333332
393,0,0,0,124.06666666666666,117.2535460992908,1325,1,1.0,1.0,156.84253928533155,5.324127381335103,5.324127381335103,162.16666666666666
222,0,0,0,31.23333333333333,29.420617283950616,2088,1,1.0,1.0,27.50405083756999,-3.820717504236658,3.820717504236658,23.683333333333334
179,0,0,2,24.33333333333333,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,103.01388430403125,-10.480550970697934,10.480550970697934,92.53333333333332
289,0,1,2,76.16666666666667,123.32713963963964,2937,4,0.4193548387096774,0.6216216216216216,71.42759901304937,-24.994265679716044,24.994265679716044,46.43333333333333
497,0,0,2,94.98333333333332,123.32713963963964,2937,4,0.4193548387096774,0.6216216216216216,137.99677754973462,12.569889116932046,12.569889116932046,150.56666666666666
324,0,0,2,34.5,24.482582582582584,4850,3,0.2777777777777778,0.2297297297297297,293.1492898301972,-28.865956496863816,28.865956496863816,264.28333333333336
669,1,0,2,35.25,29.420617283950616,2088,1,1.0,1.0,120.1834373738692,-12.100104040535882,12.100104040535882,108.08333333333331
9,0,1,2,49.68333333333333,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,87.08162707089667,-14.098293737563338,14.098293737563338,72.98333333333333
249,0,0,2,35.5,29.420617283950616,2088,1,1.0,1.0,140.87809741682412,-4.111430750157439,4.111430750157439,136.76666666666668
22,0,0,0,28.633333333333333,29.420617283950616,2088,1,1.0,1.0,102.41191191401538,-27.028578580682037,27.028578580682037,75.38333333333334
356,0,1,2,25.83333333333333,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,136.0257266072148,179.74094005945184,179.74094005945184,315.76666666666665
221,0,0,0,31.23333333333333,29.420617283950616,2088,1,1.0,1.0,27.50405083756999,-4.687384170903329,4.687384170903329,22.816666666666663
773,0,1,2,123.05,123.32713963963964,2937,4,0.3870967741935484,0.2364864864864864,134.40434334626985,-65.42101001293652,65.42101001293652,68.98333333333333
834,0,1,2,20.4,19.226530612244897,760,1,1.0,1.0,45.99301343376904,12.273653232897622,12.273653232897622,58.266666666666666
953,0,0,2,254.5,123.32713963963964,2937,4,0.0967741935483871,0.0472972972972973,219.9500459517072,-9.95004595170721,9.95004595170721,210.0
635,1,1,2,19.75,19.226530612244897,760,1,1.0,1.0,28.527018907412454,-7.927018907412453,7.927018907412453,20.6
340,0,0,2,62.333333333333336,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,111.70749924783425,-94.99083258116758,94.99083258116758,16.716666666666665
431,1,1,2,43.8,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,99.70635866982407,-19.4896920031574,19.4896920031574,80.21666666666667
532,0,1,2,106.46666666666668,123.32713963963964,2937,4,0.4193548387096774,0.6216216216216216,97.19661210669342,112.20338789330658,112.20338789330658,209.4
807,0,0,2,23.0,24.482582582582584,4850,3,0.2777777777777778,0.2297297297297297,199.17232108682012,-81.65565442015344,81.65565442015344,117.51666666666668
559,0,0,2,101.63333333333334,123.32713963963964,2937,4,0.4193548387096774,0.6216216216216216,148.35731941822806,-41.44065275156137,41.44065275156137,106.91666666666669
203,0,1,0,20.75,19.226530612244897,760,1,1.0,1.0,63.11705884610571,-2.3003921794390365,2.3003921794390365,60.81666666666667
836,0,0,2,24.83333333333333,29.420617283950616,2088,1,1.0,1.0,36.16274017203476,-23.96274017203476,23.96274017203476,12.2
499,0,0,2,94.98333333333332,123.32713963963964,2937,4,0.4193548387096774,0.6216216216216216,137.99677754973462,-30.746777549734617,30.746777549734617,107.25
445,0,1,2,22.5,24.482582582582584,4850,3,0.2777777777777778,0.2297297297297297,148.59485564674657,11.688477686586765,11.688477686586765,160.28333333333333
237,0,0,0,136.88333333333333,98.04411764705884,49,1,1.0,1.0,138.92749296797524,20.539173698691428,20.539173698691428,159.46666666666667
93,0,0,2,24.83333333333333,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,90.1348373467712,22.28182931989548,22.28182931989548,112.41666666666669
847,0,1,2,29.0,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,70.50728962333936,-16.357289623339362,16.357289623339362,54.15
539,0,1,2,204.3,123.32713963963964,2937,4,0.3870967741935484,0.2364864864864864,278.621165589907,-38.754498923240305,38.754498923240305,239.86666666666667
68,0,0,0,28.25,29.420617283950616,2088,1,1.0,1.0,93.40886410460962,61.50780256205704,61.50780256205704,154.91666666666666
602,1,1,2,35.233333333333334,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,117.22190623506889,8.161427098264454,8.161427098264454,125.38333333333334
284,0,1,2,38.41666666666666,36.58333333333333,108,1,1.0,1.0,34.439575353014675,-3.8562420196813463,3.8562420196813463,30.58333333333333
778,0,0,0,75.66666666666667,123.32713963963964,2937,4,0.2258064516129032,0.0945945945945946,147.9138275713687,5.786172428631289,5.786172428631289,153.7
434,0,0,2,43.41666666666666,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,83.76017068779231,37.27316264554101,37.27316264554101,121.03333333333332
153,0,0,2,21.916666666666668,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,69.81836037570277,-30.251693709036097,30.251693709036097,39.56666666666667
75,0,0,0,28.25,29.420617283950616,2088,1,1.0,1.0,93.40886410460962,-59.30886410460962,59.30886410460962,34.1
708,1,0,2,34.75,29.420617283950616,2088,1,1.0,1.0,58.30784838761026,-11.874515054276927,11.874515054276927,46.43333333333333
446,0,0,2,27.25,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,86.45730265484995,0.20936401181671727,0.20936401181671727,86.66666666666667
188,0,0,2,24.33333333333333,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,103.01388430403125,14.98611569596875,14.98611569596875,118.0
271,0,0,2,43.0,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,85.82806590859208,-63.87806590859208,63.87806590859208,21.95
236,1,0,0,95.4,117.2535460992908,1325,1,1.0,1.0,151.08233469426557,-11.165668027598912,11.165668027598912,139.91666666666666
487,0,1,2,17.516666666666666,19.226530612244897,760,1,1.0,1.0,22.888232135273306,-0.6382321352733058,0.6382321352733058,22.25
117,0,0,0,17.633333333333333,19.226530612244897,760,1,1.0,1.0,75.727334973768,-7.610668307101335,7.610668307101335,68.11666666666666
792,0,0,2,15.933333333333334,17.120833333333334,8,1,1.0,1.0,89.4759967336337,13.257336599699613,13.257336599699613,102.73333333333332
512,0,0,2,35.35,48.410833333333336,174,2,0.8571428571428571,0.875,44.86863457426964,-17.751967907602975,17.751967907602975,27.116666666666667
534,1,1,2,106.46666666666668,123.32713963963964,2937,4,0.4193548387096774,0.6216216216216216,76.73257580585039,-8.749242472517054,8.749242472517054,67.98333333333333
572,0,0,2,20.2,48.410833333333336,174,2,0.8571428571428571,0.875,28.65709943513603,-19.323766101802697,19.323766101802697,9.333333333333334
126,1,0,2,35.416666666666664,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,132.6047716360624,29.145228363937605,29.145228363937605,161.75
116,0,1,0,36.9,60.25136612021858,640,2,0.6190476190476191,0.8032786885245902,68.18496569208872,25.48170097457796,25.48170097457796,93.66666666666669
473,0,0,2,33.25,36.58333333333333,108,1,1.0,1.0,32.09105479234884,-2.6577214590155087,2.6577214590155087,29.433333333333334
711,1,0,2,24.75,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,104.42385175512712,-1.9905184217937801,1.9905184217937801,102.43333333333334
57,0,0,2,35.68333333333333,25.13589743589744,39,2,0.9090909090909092,0.9230769230769232,82.33938290796533,-0.8393829079653301,0.8393829079653301,81.5
652,1,0,2,80.0,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,182.1446058368374,-13.6446058368374,13.6446058368374,168.5
883,0,0,2,39.833333333333336,29.420617283950616,2088,1,1.0,1.0,57.116689206290985,-5.133355872957658,5.133355872957658,51.98333333333333
369,1,0,2,99.58333333333331,123.32713963963964,2937,4,0.4193548387096774,0.6216216216216216,142.1227589993662,-23.106092332699518,23.106092332699518,119.01666666666668
268,1,0,2,20.08333333333333,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,88.81723662141366,-13.55056995474699,13.55056995474699,75.26666666666667
46,0,0,0,28.25,29.420617283950616,2088,1,1.0,1.0,93.40886410460962,7.757802562057066,7.757802562057066,101.16666666666669
349,1,0,2,33.666666666666664,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,135.46195658948153,-30.861956589481537,30.861956589481537,104.6
195,0,1,0,20.75,19.226530612244897,760,1,1.0,1.0,63.11705884610571,50.06627448722763,50.06627448722763,113.18333333333334
969,0,0,1,85.63333333333334,85.63333333333334,2,1,1.0,1.0,172.23546589699978,74.14786743633354,74.14786743633354,246.38333333333333
808,0,0,2,23.0,24.482582582582584,4850,3,0.2777777777777778,0.2297297297297297,199.17232108682012,-34.45565442015345,34.45565442015345,164.71666666666667
713,0,0,2,42.266666666666666,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,129.80725538498584,-41.00725538498584,41.00725538498584,88.8
263,0,0,0,17.933333333333334,17.933333333333334,2,1,1.0,1.0,50.31929887549686,-7.61929887549686,7.61929887549686,42.7
443,0,1,2,22.5,24.482582582582584,4850,3,0.2777777777777778,0.2297297297297297,148.59485564674657,13.438477686586765,13.438477686586765,162.03333333333333
653,1,0,2,21.166666666666668,29.420617283950616,2088,1,1.0,1.0,174.01401887634407,0.8193144569892752,0.8193144569892752,174.83333333333334
304,1,0,2,78.33333333333333,60.25136612021858,640,2,0.6190476190476191,0.8032786885245902,100.57404479083239,-29.907378124165717,29.907378124165717,70.66666666666667
341,0,0,2,62.333333333333336,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,111.70749924783425,93.69250075216576,93.69250075216576,205.4
937,0,0,2,46.93333333333333,29.420617283950616,2088,1,1.0,1.0,358.52301702252146,446.8769829774785,446.8769829774785,805.4
149,0,0,2,20.5,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,32.67691870557173,-0.17691870557172962,0.17691870557172962,32.5
124,0,0,2,48.46666666666667,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,107.56044413959387,-6.143777472927184,6.143777472927184,101.41666666666669
762,0,1,2,21.33333333333333,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,70.54273403632742,25.773932630339246,25.773932630339246,96.31666666666666
50,0,0,0,28.25,29.420617283950616,2088,1,1.0,1.0,93.40886410460962,-43.42553077127629,43.42553077127629,49.98333333333333
353,1,0,2,33.666666666666664,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,135.46195658948153,17.77137674385179,17.77137674385179,153.23333333333332
898,0,1,2,18.6,25.13589743589744,39,2,0.9090909090909092,0.9230769230769232,40.11200739319141,-6.9620073931914135,6.9620073931914135,33.15
142,0,0,2,53.083333333333336,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,94.84812789695202,-29.881461230285353,29.881461230285353,64.96666666666667
470,0,0,2,41.6,41.6,2,1,1.0,1.0,28.35180585394711,-0.5184725206137806,0.5184725206137806,27.83333333333333
399,0,0,0,124.06666666666666,117.2535460992908,1325,1,1.0,1.0,156.84253928533155,-35.959205951998214,35.959205951998214,120.88333333333334
605,1,0,2,21.516666666666666,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,115.80944690707018,-51.24278024040352,51.24278024040352,64.56666666666666
