,HAZMAT,IMPORT_DWELL,IMPORT_DWELL_SCALED,IS_WEEKEND,Vessel_size_category,VTT,AVERAGE_BERTH_TIME,Total_Arrival_in_Window,Terminals_in_Port,UNIQUE_VESSELS_RATIO,ARRIVALS_RATIO
51,0,33.8,5.824418216287744,0,0,28.25,29.420617283950616,2088,1,1.0,1.0
52,0,61.41666666666666,7.472341098187795,1,0,25.666666666666668,25.135897435897437,39,2,0.9090909090909092,0.9230769230769232
53,0,44.083333333333336,6.525199777618876,0,0,13.25,20.633333333333336,6,1,1.0,1.0
54,0,93.55,8.80082137166812,0,2,38.5,29.420617283950616,2088,1,1.0,1.0
55,0,76.51666666666667,8.147793008067705,0,2,38.5,29.420617283950616,2088,1,1.0,1.0
56,0,166.86666666666667,10.887911294917082,0,2,38.5,29.420617283950616,2088,1,1.0,1.0
57,0,81.5,8.3490532567542,0,2,35.68333333333333,25.135897435897437,39,2,0.9090909090909092,0.9230769230769232
58,0,82.26666666666667,8.379207848460704,0,2,35.68333333333333,25.135897435897437,39,2,0.9090909090909092,0.9230769230769232
59,0,27.466666666666665,5.310371917883151,0,2,36.25,29.420617283950616,2088,1,1.0,1.0
60,0,24.1,5.000661580961958,0,0,29.4,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144
61,0,152.76666666666668,10.548424201593551,0,0,28.25,29.420617283950616,2088,1,1.0,1.0
62,0,81.95,8.366777817368176,0,0,28.25,29.420617283950616,2088,1,1.0,1.0
63,0,148.7,10.44624893667484,0,0,28.25,29.420617283950616,2088,1,1.0,1.0
64,0,170.63333333333333,10.975016264135856,0,0,28.25,29.420617283950616,2088,1,1.0,1.0
65,0,81.06666666666666,8.331917092195672,0,0,28.25,29.420617283950616,2088,1,1.0,1.0
66,0,148.71666666666667,10.446671852226538,0,0,28.25,29.420617283950616,2088,1,1.0,1.0
67,0,149.26666666666668,10.4606085766624,0,0,28.25,29.420617283950616,2088,1,1.0,1.0
68,0,154.91666666666666,10.601637749397348,0,0,28.25,29.420617283950616,2088,1,1.0,1.0
69,0,100.96666666666668,9.057977629018437,0,0,28.25,29.420617283950616,2088,1,1.0,1.0
70,0,153.26666666666668,10.560848296254584,0,0,28.25,29.420617283950616,2088,1,1.0,1.0
71,0,153.58333333333334,10.56870149946577,0,0,28.25,29.420617283950616,2088,1,1.0,1.0
72,0,153.45,10.565396338541005,0,0,28.25,29.420617283950616,2088,1,1.0,1.0
73,0,35.6,5.957448970807464,0,0,28.25,29.420617283950616,2088,1,1.0,1.0
74,0,32.083333333333336,5.692606464952173,0,0,28.25,29.420617283950616,2088,1,1.0,1.0
75,0,34.1,5.846945602233703,0,0,28.25,29.420617283950616,2088,1,1.0,1.0
76,0,37.73333333333333,6.108863919898652,1,0,22.83333333333333,25.135897435897437,39,2,0.9090909090909092,0.9230769230769232
77,0,14.65,3.915323490371476,0,0,18.933333333333334,19.226530612244897,760,1,1.0,1.0
78,0,16.883333333333333,4.210219530315304,0,0,18.933333333333334,19.226530612244897,760,1,1.0,1.0
79,0,17.766666666666666,4.3189548466968,0,0,18.933333333333334,19.226530612244897,760,1,1.0,1.0
80,0,27.08333333333333,5.27656526813563,0,0,34.35,29.420617283950616,2088,1,1.0,1.0
81,0,50.96666666666667,6.929377812798591,0,0,34.35,29.420617283950616,2088,1,1.0,1.0
82,0,49.65,6.855310685244727,0,0,34.35,29.420617283950616,2088,1,1.0,1.0
83,0,13.55,3.757771531000373,1,0,18.08333333333333,29.420617283950616,2088,1,1.0,1.0
84,0,13.55,3.757771531000373,1,0,18.08333333333333,29.420617283950616,2088,1,1.0,1.0
85,0,13.55,3.757771531000373,1,0,18.08333333333333,29.420617283950616,2088,1,1.0,1.0
86,0,5.233333333333333,2.0783290503520604,1,0,18.08333333333333,29.420617283950616,2088,1,1.0,1.0
87,0,146.71666666666667,10.395671466254663,0,2,61.5,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144
88,0,99.2,8.99801475429631,0,2,26.58333333333333,29.420617283950616,2088,1,1.0,1.0
89,0,104.08333333333331,9.161908239853403,1,2,54.25,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144
90,1,194.26666666666668,11.491535938390497,1,2,54.25,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144
91,0,47.05,6.704705704723118,0,2,24.83333333333333,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
92,0,112.33333333333331,9.42639849476118,0,2,24.83333333333333,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
93,0,112.41666666666669,9.428996188132594,0,2,24.83333333333333,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
94,0,56.28333333333333,7.214896275278979,0,2,24.83333333333333,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
95,0,58.0,7.302841628208196,0,2,24.83333333333333,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
96,0,178.63333333333333,11.155434612578082,1,2,34.333333333333336,29.420617283950616,2088,1,1.0,1.0
97,0,62.1,7.505405245326679,1,2,49.833333333333336,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144
98,0,113.8,9.47191270853276,0,2,75.33333333333333,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144
99,0,141.55,10.261514608614698,0,2,75.33333333333333,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144
100,0,134.46666666666667,10.07161529939559,0,2,21.4,48.410833333333336,174,2,0.8571428571428571,0.875
101,0,190.61666666666667,11.41489375174761,0,2,21.4,48.410833333333336,174,2,0.8571428571428571,0.875
102,0,55.833333333333336,7.191517278939218,0,0,43.833333333333336,60.25136612021858,640,2,0.6190476190476191,0.8032786885245902
103,0,103.86666666666666,9.15475761240942,0,0,43.833333333333336,60.25136612021858,640,2,0.6190476190476191,0.8032786885245902
104,0,102.96666666666668,9.124937191382442,0,0,43.833333333333336,60.25136612021858,640,2,0.6190476190476191,0.8032786885245902
105,0,99.56666666666666,9.010524005580573,0,0,43.833333333333336,60.25136612021858,640,2,0.6190476190476191,0.8032786885245902
106,0,102.31666666666666,9.103280938560864,0,0,43.833333333333336,60.25136612021858,640,2,0.6190476190476191,0.8032786885245902
107,0,103.85,9.15420711049902,0,0,43.833333333333336,60.25136612021858,640,2,0.6190476190476191,0.8032786885245902
108,0,103.65,9.147596020459329,0,0,43.833333333333336,60.25136612021858,640,2,0.6190476190476191,0.8032786885245902
109,0,31.5,5.646637450128855,0,0,46.11666666666667,60.25136612021858,640,2,0.6190476190476191,0.8032786885245902
110,0,30.83333333333333,5.593329309036839,0,0,46.11666666666667,60.25136612021858,640,2,0.6190476190476191,0.8032786885245902
111,0,25.6,5.142338315860152,0,0,46.11666666666667,60.25136612021858,640,2,0.6190476190476191,0.8032786885245902
112,0,28.4,5.391258314212148,0,0,46.11666666666667,60.25136612021858,640,2,0.6190476190476191,0.8032786885245902
113,0,29.35,5.471608188244199,0,0,46.11666666666667,60.25136612021858,640,2,0.6190476190476191,0.8032786885245902
114,0,29.45,5.479954395032289,0,0,46.11666666666667,60.25136612021858,640,2,0.6190476190476191,0.8032786885245902
115,0,21.883333333333333,4.778927678197319,1,0,36.35,60.25136612021858,640,2,0.6190476190476191,0.8032786885245902
116,0,93.66666666666669,8.804980505301446,1,0,36.9,60.25136612021858,640,2,0.6190476190476191,0.8032786885245902
117,0,68.11666666666666,7.785577135902526,0,0,17.633333333333333,19.226530612244897,760,1,1.0,1.0
118,0,27.2,5.286891251522873,0,0,25.666666666666668,29.420617283950616,2088,1,1.0,1.0
119,0,27.33333333333333,5.298652617367171,0,0,25.666666666666668,29.420617283950616,2088,1,1.0,1.0
120,0,53.53333333333333,7.069813995525666,0,0,25.666666666666668,29.420617283950616,2088,1,1.0,1.0
121,0,53.45,7.065332934447624,0,0,25.666666666666668,29.420617283950616,2088,1,1.0,1.0
122,0,54.15,7.102815607970701,0,0,25.666666666666668,29.420617283950616,2088,1,1.0,1.0
123,0,150.9,10.501775320761906,0,0,29.566666666666663,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144
124,0,101.41666666666669,9.073127902750263,0,2,48.46666666666667,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144
125,0,101.91666666666669,9.089903740060311,0,2,48.46666666666667,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144
126,1,161.75,10.767243213639954,0,2,35.416666666666664,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144
127,1,162.6,10.787481386965974,0,2,35.416666666666664,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144
128,1,107.6,9.27646811431656,0,2,35.416666666666664,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144
129,1,137.26666666666668,10.147539781516755,0,2,35.416666666666664,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144
130,1,113.78333333333332,9.47139792861168,0,2,35.416666666666664,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144
131,1,105.88333333333334,9.220894735901648,0,2,35.416666666666664,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144
132,1,107.4,9.270027212076812,0,2,35.416666666666664,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144
133,1,108.6,9.30854137640737,0,2,35.416666666666664,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144
134,1,129.95,9.946656778481328,0,2,35.416666666666664,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144
135,1,107.56666666666666,9.275395241616629,0,2,35.416666666666664,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144
136,1,129.76666666666668,9.94151772089783,0,2,35.416666666666664,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144
137,1,105.83333333333331,9.219266206314176,0,2,35.416666666666664,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144
138,1,107.6,9.27646811431656,0,2,35.416666666666664,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144
139,0,138.75,10.18730161275954,0,2,53.083333333333336,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144
140,0,113.56666666666666,9.464700744256334,0,2,53.083333333333336,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144
141,0,108.58333333333331,9.308008603243623,0,2,53.083333333333336,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144
142,0,64.96666666666667,7.641270104113745,0,2,53.083333333333336,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144
143,1,158.41666666666666,10.687115733183663,0,2,44.583333333333336,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144
144,1,164.2,10.825366925925694,0,2,44.583333333333336,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144
145,1,91.6,8.730733673924604,0,2,44.583333333333336,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144
146,0,77.05,8.169784687798712,0,2,18.05,17.120833333333334,8,1,1.0,1.0
147,0,28.8,5.425326869677127,0,2,20.5,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
148,0,30.766666666666666,5.58795208417287,0,2,20.5,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
149,0,32.5,5.725066976797531,0,2,20.5,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
150,0,28.883333333333333,5.4323806842979465,0,2,20.5,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
151,0,32.9,5.755942746279269,0,2,20.5,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
152,0,39.8,6.24966383832654,0,2,21.916666666666668,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
153,0,39.56666666666667,6.234039954543149,0,2,21.916666666666668,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
154,0,39.5,6.229563560849496,0,2,21.916666666666668,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
155,0,40.13333333333333,6.271867382324075,0,2,21.916666666666668,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
156,0,159.06666666666666,10.702837134198028,0,2,21.916666666666668,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
157,0,161.48333333333332,10.760877887463524,0,2,21.916666666666668,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
158,0,35.06666666666667,5.918557727431336,0,2,21.916666666666668,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
159,0,29.666666666666668,5.497966683567067,0,2,21.916666666666668,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
160,0,82.55,8.39029970091819,0,2,21.916666666666668,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
161,0,46.8,6.689904985426426,0,2,22.75,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
162,0,46.46666666666667,6.670080085870744,0,2,22.75,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
163,0,36.36666666666667,6.012612235980409,0,2,22.75,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
164,0,45.23333333333333,6.595806895571788,0,2,22.75,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
165,0,178.1,11.143593468274036,0,2,108.0,85.79722222222222,12,1,1.0,1.0
166,0,130.61666666666667,9.965299488982849,1,0,20.433333333333334,19.226530612244897,760,1,1.0,1.0
167,0,107.85,9.284506888042138,0,0,62.1,41.09047619047619,3237,3,0.0681818181818181,0.0204081632653061
168,0,117.88333333333334,9.596398767023857,0,0,22.066666666666663,25.135897435897437,39,2,0.0909090909090909,0.0769230769230769
169,0,99.56666666666666,9.010524005580573,0,2,15.1,19.226530612244897,760,1,1.0,1.0
170,0,28.8,5.425326869677127,0,2,31.266666666666666,29.420617283950616,2088,1,1.0,1.0
171,0,84.5,8.465888921301865,1,2,65.83333333333333,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144
172,0,109.6,9.340398441493017,1,2,65.83333333333333,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144
173,0,127.78333333333332,9.885578615814673,1,2,65.83333333333333,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144
174,0,105.43333333333334,9.206217582834215,1,2,65.83333333333333,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144
175,1,162.21666666666667,10.778364011545568,0,2,59.66666666666666,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144
176,1,141.1,10.249660681974229,0,2,59.66666666666666,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144
177,0,248.66666666666663,12.525138243384934,1,2,122.51666666666668,98.04411764705884,49,1,1.0,1.0
178,0,97.98333333333332,8.956261926648974,0,2,24.33333333333333,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
179,0,92.53333333333332,8.764415259405512,0,2,24.33333333333333,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
180,0,100.45,9.040521584139412,0,2,24.33333333333333,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
181,0,96.91666666666669,8.919342269328096,0,2,24.33333333333333,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
182,0,64.7,7.628819486937325,0,2,24.33333333333333,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
183,0,120.26666666666668,9.66760034947579,0,2,24.33333333333333,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
184,0,111.15,9.389357580775414,0,2,24.33333333333333,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
185,0,64.61666666666666,7.624920940181712,0,2,24.33333333333333,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
186,0,91.93333333333334,8.742791626359594,0,2,24.33333333333333,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
187,0,97.4,8.936108277181473,0,2,24.33333333333333,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
188,0,118.0,9.599908653612331,0,2,24.33333333333333,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
189,0,118.11666666666666,9.603415992220244,0,2,24.33333333333333,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
190,0,106.98333333333332,9.25658031773936,0,2,24.83333333333333,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
191,0,165.86666666666667,10.864543782599013,0,2,24.83333333333333,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
192,0,62.583333333333336,7.528631070598915,0,2,24.83333333333333,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
193,0,54.6,7.126724062090403,0,2,44.13333333333333,85.79722222222222,12,1,1.0,1.0
194,0,35.86666666666667,5.976734293869156,1,0,20.75,19.226530612244897,760,1,1.0,1.0
195,0,113.18333333333334,9.452828853716245,1,0,20.75,19.226530612244897,760,1,1.0,1.0
196,0,81.08333333333333,8.33257741799359,1,0,20.75,19.226530612244897,760,1,1.0,1.0
197,0,88.06666666666666,8.600894092458866,1,0,20.75,19.226530612244897,760,1,1.0,1.0
198,0,42.75,6.441622035874844,1,0,20.75,19.226530612244897,760,1,1.0,1.0
199,0,63.016666666666666,7.5493424763881185,1,0,20.75,19.226530612244897,760,1,1.0,1.0
200,0,57.38333333333333,7.271472421329601,1,0,20.75,19.226530612244897,760,1,1.0,1.0
201,0,39.13333333333333,6.204843702154947,1,0,20.75,19.226530612244897,760,1,1.0,1.0
202,0,113.45,9.461090680085,1,0,20.75,19.226530612244897,760,1,1.0,1.0
203,0,60.81666666666667,7.443085631962215,1,0,20.75,19.226530612244897,760,1,1.0,1.0
204,0,34.1,5.846945602233703,1,0,20.75,19.226530612244897,760,1,1.0,1.0
205,0,36.083333333333336,5.992326218944356,1,0,20.75,19.226530612244897,760,1,1.0,1.0
206,0,66.2,7.698370802403443,1,0,20.75,19.226530612244897,760,1,1.0,1.0
207,0,42.88333333333333,6.450065257593304,1,0,20.75,19.226530612244897,760,1,1.0,1.0
208,0,62.016666666666666,7.501387384472376,1,0,20.75,19.226530612244897,760,1,1.0,1.0
209,0,88.45,8.615163507686914,1,0,20.75,19.226530612244897,760,1,1.0,1.0
210,0,34.85,5.902634010096334,1,0,20.75,19.226530612244897,760,1,1.0,1.0
211,0,20.08333333333333,4.586389677434266,0,0,28.433333333333334,25.135897435897437,39,2,0.9090909090909092,0.9230769230769232
212,0,46.56666666666667,6.676038493754452,1,0,36.11666666666667,60.25136612021858,640,2,0.6190476190476191,0.8032786885245902
213,0,92.33333333333331,8.757218854645723,1,0,49.3,60.25136612021858,640,2,0.6190476190476191,0.8032786885245902
214,0,72.63333333333334,7.984173651180038,1,0,49.3,60.25136612021858,640,2,0.6190476190476191,0.8032786885245902
215,0,70.75,7.902498732753735,1,0,49.3,60.25136612021858,640,2,0.6190476190476191,0.8032786885245902
216,0,10.3,3.229396001674276,0,2,12.15,12.15,2,1,1.0,1.0
217,0,104.11666666666666,9.163007365726086,0,2,136.81666666666666,123.32713963963964,2937,4,0.3870967741935484,0.2364864864864864
218,0,142.78333333333333,10.293861872817436,0,0,98.61666666666666,117.2535460992908,1325,1,1.0,1.0
219,0,200.06666666666663,11.611176128988156,0,0,60.7,60.25136612021858,640,2,0.6190476190476191,0.8032786885245902
220,0,45.266666666666666,6.59783371761757,0,0,31.23333333333333,29.420617283950616,2088,1,1.0,1.0
221,0,22.816666666666663,4.874212437951161,0,0,31.23333333333333,29.420617283950616,2088,1,1.0,1.0
222,0,23.683333333333334,4.960160710478146,0,0,31.23333333333333,29.420617283950616,2088,1,1.0,1.0
223,0,22.15,4.806451702509398,0,0,31.23333333333333,29.420617283950616,2088,1,1.0,1.0
224,0,25.416666666666668,5.125354900001868,0,0,31.23333333333333,29.420617283950616,2088,1,1.0,1.0
225,0,23.666666666666668,4.9585298252668535,0,0,31.23333333333333,29.420617283950616,2088,1,1.0,1.0
226,0,26.316666666666663,5.207883203356759,0,0,31.23333333333333,29.420617283950616,2088,1,1.0,1.0
227,0,131.56666666666666,9.991744970410162,0,0,38.91666666666666,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144
228,0,87.9,8.594675766662512,0,0,97.35,117.2535460992908,1325,1,1.0,1.0
229,0,106.75,9.249033247024109,0,0,97.35,117.2535460992908,1325,1,1.0,1.0
230,0,141.3,10.25493251684826,0,0,97.35,117.2535460992908,1325,1,1.0,1.0
231,0,116.05,9.540905361765208,0,0,97.35,117.2535460992908,1325,1,1.0,1.0
232,0,65.33333333333333,7.658328557422772,0,0,31.716666666666665,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144
233,0,63.78333333333333,7.585730888548776,0,0,31.716666666666665,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144
234,0,179.95,11.184556654440856,0,2,31.916666666666668,48.410833333333336,174,2,0.8571428571428571,0.875
235,0,75.25,8.095107834483724,0,0,98.63333333333334,117.2535460992908,1325,1,1.0,1.0
236,1,139.91666666666666,10.218356171990628,0,0,95.4,117.2535460992908,1325,1,1.0,1.0
237,0,159.46666666666667,10.712488402510786,0,0,136.88333333333333,98.04411764705884,49,1,1.0,1.0
238,0,133.23333333333332,10.037803620981151,0,0,79.76666666666667,98.04411764705884,49,1,1.0,1.0
239,0,102.86666666666666,9.121612008434871,0,0,17.566666666666666,29.420617283950616,2088,1,1.0,1.0
240,0,225.2,12.101984030082091,1,0,64.71666666666667,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144
241,0,79.4,8.265374902725618,1,0,24.166666666666668,19.226530612244897,760,1,1.0,1.0
242,0,128.0,9.891720507769518,0,0,34.416666666666664,29.420617283950616,2088,1,1.0,1.0
243,0,35.733333333333334,5.967104846179131,0,0,34.416666666666664,29.420617283950616,2088,1,1.0,1.0
244,0,22.7,4.86246025676689,0,0,49.5,41.09047619047619,3237,3,0.0681818181818181,0.0204081632653061
245,0,22.633333333333333,4.855724793623999,0,0,49.5,41.09047619047619,3237,3,0.0681818181818181,0.0204081632653061
246,0,128.11666666666667,9.895024517953289,1,2,32.3,25.135897435897437,39,2,0.9090909090909092,0.9230769230769232
247,0,204.66666666666663,11.70426439498786,0,2,53.7,98.04411764705884,49,1,1.0,1.0
248,0,129.25,9.927006173101097,0,2,26.3,20.633333333333336,6,1,1.0,1.0
249,0,136.76666666666668,10.134065808254192,0,2,35.5,29.420617283950616,2088,1,1.0,1.0
250,0,128.8,9.914332326483096,0,0,17.6,19.226530612244897,760,1,1.0,1.0
251,0,80.61666666666666,8.314050483590055,0,0,17.6,19.226530612244897,760,1,1.0,1.0
